Time,HDG,Pitch,Roll
16:59:11,194.03,1.29,-2.23
16:59:12,194.03,1.27,-2.27
16:59:13,194.03,1.30,-2.24
16:59:14,194.04,1.32,-2.23
16:59:15,194.04,1.33,-2.22
16:59:16,194.03,1.32,-2.24
16:59:17,194.03,1.33,-2.21
16:59:18,194.03,1.32,-2.22
16:59:19,194.04,1.30,-2.25
16:59:20,194.03,1.30,-2.26
16:59:21,194.03,1.31,-2.23
16:59:22,194.03,1.31,-2.25
16:59:23,194.04,1.28,-2.24
16:59:24,194.03,1.29,-2.21
16:59:25,194.04,1.32,-2.24
16:59:26,194.03,1.28,-2.25
16:59:27,194.03,1.29,-2.22
16:59:28,194.03,1.31,-2.21
16:59:29,194.03,1.30,-2.21
16:59:30,194.04,1.30,-2.22
16:59:31,194.02,1.28,-2.21
16:59:32,194.04,1.28,-2.22
16:59:33,194.03,1.31,-2.21
16:59:34,194.03,1.29,-2.24
16:59:35,194.04,1.30,-2.20
16:59:36,194.04,1.32,-2.20
16:59:37,194.03,1.36,-2.18
16:59:38,194.02,1.33,-2.19
16:59:39,194.02,1.32,-2.21
16:59:40,194.03,1.31,-2.22
16:59:41,194.03,1.33,-2.21
16:59:42,194.04,1.33,-2.20
16:59:43,194.04,1.35,-2.18
16:59:44,194.04,1.31,-2.21
16:59:45,194.03,1.34,-2.21
16:59:46,194.03,1.33,-2.19
16:59:47,194.03,1.31,-2.22
16:59:48,194.03,1.30,-2.23
16:59:49,194.03,1.34,-2.19
16:59:50,194.05,1.29,-2.21
16:59:51,194.04,1.28,-2.22
16:59:52,194.04,1.28,-2.23
16:59:53,194.04,1.32,-2.19
16:59:54,194.04,1.31,-2.23
16:59:55,194.04,1.27,-2.22
16:59:56,194.04,1.28,-2.22
16:59:57,194.04,1.29,-2.21
16:59:58,194.04,1.28,-2.22
16:59:59,194.05,1.34,-2.17
17:00:00,194.04,1.24,-2.25
17:00:01,194.04,1.37,-2.16
17:00:02,194.03,1.35,-2.17
17:00:03,194.04,1.32,-2.19
17:00:04,194.03,1.30,-2.19
17:00:05,194.02,1.29,-2.21
17:00:06,194.02,1.32,-2.19
17:00:07,194.03,1.34,-2.19
17:00:08,194.02,1.34,-2.20
17:00:09,194.03,1.31,-2.20
17:00:10,194.04,1.30,-2.21
17:00:11,194.02,1.31,-2.21
17:00:12,194.01,1.31,-2.20
17:00:13,194.03,1.31,-2.20
17:00:14,194.04,1.26,-2.24
17:00:15,194.02,1.29,-2.22
17:00:16,194.03,1.28,-2.24
17:00:17,194.03,1.30,-2.21
17:00:18,194.04,1.31,-2.20
17:00:19,194.03,1.29,-2.23
17:00:20,194.03,1.30,-2.24
17:00:21,194.03,1.35,-2.19
17:00:22,194.04,1.31,-2.23
17:00:23,194.03,1.28,-2.26
17:00:24,194.03,1.31,-2.23
17:00:25,194.03,1.27,-2.26
17:00:26,194.03,1.34,-2.23
17:00:27,194.03,1.33,-2.22
17:00:28,194.02,1.30,-2.22
17:00:29,194.03,1.28,-2.25
17:00:30,194.02,1.27,-2.28
17:00:31,194.03,1.27,-2.29
17:00:32,194.01,1.27,-2.29
17:00:33,194.03,1.31,-2.24
17:00:34,194.03,1.32,-2.24
17:00:35,194.03,1.30,-2.23
17:00:36,194.02,1.29,-2.25
17:00:37,194.02,1.28,-2.25
17:00:38,194.02,1.25,-2.26
17:00:39,194.02,1.25,-2.25
17:00:40,194.02,1.29,-2.25
17:00:41,194.03,1.31,-2.22
17:00:42,194.02,1.31,-2.23
17:00:43,194.03,1.29,-2.24
17:00:44,194.03,1.27,-2.25
17:00:45,194.03,1.30,-2.23
17:00:46,194.03,1.31,-2.21
17:00:47,194.03,1.29,-2.26
17:00:48,194.03,1.28,-2.25
17:00:49,194.04,1.32,-2.23
17:00:50,194.04,1.32,-2.22
17:00:51,194.03,1.32,-2.23
17:00:52,194.02,1.31,-2.23
17:00:53,194.02,1.31,-2.22
17:00:54,194.03,1.31,-2.23
17:00:55,194.03,1.29,-2.21
17:00:56,194.03,1.33,-2.20
17:00:57,194.03,1.30,-2.20
17:00:58,194.04,1.29,-2.21
17:00:59,194.04,1.31,-2.20
17:01:00,194.04,1.31,-2.21
17:01:01,194.04,1.31,-2.22
17:01:02,194.04,1.32,-2.18
17:01:03,194.03,1.29,-2.21
17:01:04,194.04,1.31,-2.21
17:01:05,194.04,1.31,-2.22
17:01:06,194.03,1.32,-2.21
17:01:07,194.03,1.32,-2.20
17:01:08,194.03,1.31,-2.21
17:01:09,194.03,1.32,-2.17
17:01:10,194.04,1.33,-2.22
17:01:11,194.03,1.31,-2.21
17:01:12,194.03,1.28,-2.22
17:01:13,194.03,1.31,-2.20
17:01:14,194.04,1.29,-2.19
17:01:15,194.03,1.31,-2.19
17:01:16,194.03,1.30,-2.22
17:01:17,194.03,1.31,-2.23
17:01:18,194.02,1.31,-2.20
17:01:19,194.02,1.32,-2.20
17:01:20,194.02,1.31,-2.21
17:01:21,194.03,1.31,-2.25
17:01:22,194.03,1.33,-2.21
17:01:23,194.03,1.33,-2.19
17:01:24,194.03,1.34,-2.17
17:01:25,194.04,1.33,-2.18
17:01:26,194.04,1.31,-2.19
17:01:27,194.05,1.32,-2.17
17:01:28,194.05,1.30,-2.19
17:01:29,194.05,1.29,-2.18
17:01:30,194.05,1.33,-2.17
17:01:31,194.04,1.30,-2.20
17:01:32,194.04,1.31,-2.20
17:01:33,194.04,1.33,-2.19
17:01:34,194.03,1.33,-2.18
17:01:35,194.03,1.33,-2.21
17:01:36,194.03,1.33,-2.20
17:01:37,194.03,1.30,-2.19
17:01:38,194.03,1.32,-2.22
17:01:39,194.04,1.33,-2.18
17:01:40,194.04,1.33,-2.18
17:01:41,194.04,1.33,-2.18
17:01:42,194.04,1.33,-2.19
17:01:43,194.04,1.30,-2.20
17:01:44,194.04,1.31,-2.21
17:01:45,194.04,1.31,-2.19
17:01:46,194.04,1.34,-2.20
17:01:47,194.04,1.32,-2.18
17:01:48,194.03,1.34,-2.20
17:01:49,194.03,1.33,-2.20
17:01:50,194.04,1.32,-2.20
17:01:51,194.03,1.31,-2.19
17:01:52,194.04,1.33,-2.21
17:01:53,194.03,1.29,-2.20
17:01:54,194.05,1.34,-2.22
17:01:55,194.05,1.33,-2.18
17:01:56,194.04,1.33,-2.20
17:01:57,194.04,1.29,-2.22
17:01:58,194.03,1.30,-2.23
17:01:59,194.03,1.30,-2.23
17:02:00,194.03,1.31,-2.22
17:02:01,194.03,1.32,-2.23
17:02:02,194.02,1.31,-2.24
17:02:03,194.03,1.32,-2.24
17:02:04,194.02,1.31,-2.23
17:02:05,194.03,1.31,-2.25
17:02:06,194.04,1.32,-2.22
17:02:07,194.04,1.30,-2.24
17:02:08,194.03,1.28,-2.21
17:02:09,194.03,1.33,-2.21
17:02:10,194.04,1.33,-2.23
17:02:11,194.03,1.30,-2.24
17:02:12,194.03,1.31,-2.25
17:02:13,194.04,1.33,-2.20
17:02:14,194.04,1.33,-2.23
17:02:15,194.03,1.31,-2.21
17:02:16,194.04,1.32,-2.25
17:02:17,194.04,1.30,-2.21
17:02:18,194.04,1.32,-2.22
17:02:19,194.03,1.33,-2.21
17:02:20,194.04,1.32,-2.21
17:02:21,194.05,1.31,-2.19
17:02:22,194.04,1.32,-2.22
17:02:23,194.04,1.33,-2.22
17:02:24,194.04,1.32,-2.20
17:02:25,194.04,1.31,-2.26
17:02:26,194.04,1.33,-2.21
17:02:27,194.03,1.32,-2.20
17:02:28,194.03,1.31,-2.20
17:02:29,194.04,1.33,-2.22
17:02:30,194.04,1.31,-2.22
17:02:31,194.04,1.31,-2.21
17:02:32,194.04,1.33,-2.25
17:02:33,194.04,1.32,-2.23
17:02:34,194.04,1.33,-2.26
17:02:35,194.05,1.34,-2.22
17:02:36,194.04,1.32,-2.24
17:02:37,194.03,1.32,-2.28
17:02:38,194.03,1.33,-2.22
17:02:39,194.04,1.31,-2.26
17:02:40,194.03,1.31,-2.29
17:02:41,194.04,1.31,-2.27
17:02:42,194.03,1.30,-2.25
17:02:43,194.03,1.30,-2.25
17:02:44,194.03,1.30,-2.24
17:02:45,194.03,1.31,-2.23
17:02:46,194.03,1.28,-2.25
17:02:47,194.04,1.31,-2.24
17:02:48,194.03,1.29,-2.26
17:02:49,194.03,1.29,-2.26
17:02:50,194.03,1.30,-2.25
17:02:51,194.03,1.30,-2.22
17:02:52,194.04,1.31,-2.25
17:02:53,194.03,1.30,-2.26
17:02:54,194.03,1.28,-2.26
17:02:55,194.03,1.31,-2.25
17:02:56,194.03,1.29,-2.26
17:02:57,194.02,1.31,-2.23
17:02:58,194.02,1.30,-2.25
17:02:59,194.02,1.31,-2.25
17:03:00,194.03,1.32,-2.26
17:03:01,194.03,1.32,-2.24
17:03:02,194.02,1.30,-2.26
17:03:03,194.03,1.29,-2.29
17:03:04,194.03,1.29,-2.26
17:03:05,194.03,1.30,-2.23
17:03:06,194.03,1.29,-2.25
17:03:07,194.03,1.31,-2.24
17:03:08,194.04,1.32,-2.23
17:03:09,194.04,1.30,-2.27
17:03:10,194.04,1.29,-2.24
17:03:11,194.02,1.28,-2.23
17:03:12,194.03,1.31,-2.21
17:03:13,194.04,1.30,-2.23
17:03:14,194.03,1.32,-2.23
17:03:15,194.03,1.30,-2.24
17:03:16,194.03,1.30,-2.23
17:03:17,194.03,1.30,-2.25
17:03:18,194.02,1.30,-2.24
17:03:19,194.03,1.31,-2.23
17:03:20,194.03,1.31,-2.22
17:03:21,194.03,1.30,-2.26
17:03:22,194.03,1.32,-2.22
17:03:23,194.03,1.31,-2.25
17:03:24,194.03,1.30,-2.25
17:03:25,194.04,1.32,-2.23
17:03:26,194.03,1.31,-2.25
17:03:27,194.04,1.31,-2.23
17:03:28,194.03,1.32,-2.25
17:03:29,194.03,1.31,-2.24
17:03:30,194.03,1.31,-2.25
17:03:31,194.03,1.31,-2.22
17:03:32,194.04,1.32,-2.23
17:03:33,194.03,1.31,-2.24
17:03:34,194.03,1.31,-2.24
17:03:35,194.03,1.31,-2.25
17:03:36,194.03,1.32,-2.23
17:03:37,194.03,1.31,-2.23
17:03:38,194.03,1.29,-2.25
17:03:39,194.03,1.33,-2.21
17:03:40,194.03,1.31,-2.25
17:03:41,194.03,1.30,-2.24
17:03:42,194.03,1.31,-2.24
17:03:43,194.03,1.32,-2.24
17:03:44,194.03,1.33,-2.23
17:03:45,194.03,1.31,-2.24
17:03:46,194.03,1.31,-2.24
17:03:47,194.03,1.31,-2.23
17:03:48,194.03,1.31,-2.24
17:03:49,194.03,1.32,-2.21
17:03:50,194.03,1.32,-2.22
17:03:51,194.03,1.32,-2.24
17:03:52,194.03,1.31,-2.24
17:03:53,194.03,1.31,-2.21
17:03:54,194.03,1.30,-2.22
17:03:55,194.02,1.29,-2.25
17:03:56,194.03,1.30,-2.24
17:03:57,194.02,1.30,-2.23
17:03:58,194.03,1.31,-2.23
17:03:59,194.02,1.30,-2.24
17:04:00,194.02,1.31,-2.23
17:04:01,194.03,1.31,-2.22
17:04:02,194.02,1.29,-2.25
17:04:03,194.03,1.32,-2.21
17:04:04,194.02,1.30,-2.24
17:04:05,194.02,1.31,-2.23
17:04:06,194.03,1.31,-2.23
17:04:07,194.02,1.33,-2.22
17:04:08,194.03,1.34,-2.21
17:04:09,194.03,1.32,-2.23
17:04:10,194.03,1.33,-2.21
17:04:11,194.03,1.31,-2.24
17:04:12,194.03,1.32,-2.23
17:04:13,194.03,1.30,-2.23
17:04:14,194.03,1.31,-2.24
17:04:15,194.03,1.32,-2.23
17:04:16,194.03,1.33,-2.22
17:04:17,194.03,1.31,-2.21
17:04:18,194.03,1.31,-2.23
17:04:19,194.03,1.31,-2.23
17:04:20,194.02,1.31,-2.24
17:04:21,194.02,1.30,-2.23
17:04:22,194.02,1.31,-2.22
17:04:23,194.02,1.32,-2.24
17:04:24,194.02,1.32,-2.22
17:04:25,194.03,1.31,-2.24
17:04:26,194.03,1.32,-2.24
17:04:27,194.03,1.30,-2.24
17:04:28,194.03,1.32,-2.24
17:04:29,194.02,1.31,-2.24
17:04:30,194.02,1.30,-2.23
17:04:31,194.03,1.31,-2.22
17:04:32,194.03,1.32,-2.22
17:04:33,194.03,1.29,-2.24
17:04:34,194.03,1.30,-2.24
17:04:35,194.03,1.28,-2.24
17:04:36,194.02,1.30,-2.25
17:04:37,194.02,1.30,-2.22
17:04:38,194.02,1.30,-2.23
17:04:39,194.03,1.31,-2.21
17:04:40,194.02,1.30,-2.22
17:04:41,194.03,1.30,-2.22
17:04:42,194.02,1.30,-2.22
17:04:43,194.03,1.29,-2.23
17:04:44,194.03,1.32,-2.21
17:04:45,194.02,1.30,-2.22
17:04:46,194.02,1.32,-2.21
17:04:47,194.02,1.32,-2.20
17:04:48,194.02,1.32,-2.21
17:04:49,194.02,1.31,-2.22
17:04:50,194.02,1.31,-2.19
17:04:51,194.02,1.31,-2.20
17:04:52,194.02,1.30,-2.23
17:04:53,194.02,1.31,-2.20
17:04:54,194.02,1.30,-2.21
17:04:55,194.03,1.32,-2.19
17:04:56,194.03,1.32,-2.19
17:04:57,194.04,1.30,-2.21
17:04:58,194.02,1.31,-2.19
17:04:59,194.03,1.29,-2.22
17:05:00,194.03,1.30,-2.22
17:05:01,194.02,1.29,-2.20
17:05:02,194.02,1.32,-2.19
17:05:03,194.02,1.28,-2.20
17:05:04,194.03,1.29,-2.21
17:05:05,194.02,1.30,-2.19
17:05:06,194.03,1.29,-2.21
17:05:07,194.03,1.28,-2.22
17:05:08,194.02,1.28,-2.20
17:05:09,194.02,1.29,-2.20
17:05:10,194.02,1.31,-2.18
17:05:11,194.03,1.31,-2.19
17:05:12,194.02,1.31,-2.17
17:05:13,194.02,1.30,-2.20
17:05:14,194.03,1.32,-2.19
17:05:15,194.02,1.30,-2.21
17:05:16,194.03,1.30,-2.21
17:05:17,194.02,1.30,-2.20
17:05:18,194.03,1.29,-2.21
17:05:19,194.03,1.31,-2.18
17:05:20,194.03,1.31,-2.20
17:05:21,194.03,1.29,-2.21
17:05:22,194.03,1.31,-2.20
17:05:23,194.03,1.32,-2.19
17:05:24,194.03,1.30,-2.21
17:05:25,194.03,1.31,-2.19
17:05:26,194.03,1.32,-2.19
17:05:27,194.03,1.30,-2.20
17:05:28,194.02,1.31,-2.20
17:05:29,194.02,1.29,-2.21
17:05:30,194.03,1.31,-2.22
17:05:31,194.02,1.30,-2.23
17:05:32,194.03,1.30,-2.22
17:05:33,194.02,1.32,-2.21
17:05:34,194.02,1.31,-2.20
17:05:35,194.02,1.29,-2.24
17:05:36,194.02,1.30,-2.23
17:05:37,194.02,1.28,-2.25
17:05:38,194.02,1.29,-2.23
17:05:39,194.02,1.28,-2.25
17:05:40,194.02,1.30,-2.23
17:05:41,194.02,1.30,-2.23
17:05:42,194.03,1.30,-2.25
17:05:43,194.02,1.31,-2.23
17:05:44,194.02,1.29,-2.24
17:05:45,194.03,1.29,-2.24
17:05:46,194.02,1.31,-2.24
17:05:47,194.02,1.28,-2.25
17:05:48,194.03,1.31,-2.24
17:05:49,194.03,1.31,-2.23
17:05:50,194.03,1.30,-2.24
17:05:51,194.02,1.31,-2.23
17:05:52,194.03,1.33,-2.21
17:05:53,194.02,1.30,-2.23
17:05:54,194.03,1.30,-2.22
17:05:55,194.02,1.29,-2.24
17:05:56,194.02,1.30,-2.22
17:05:57,194.02,1.31,-2.23
17:05:58,194.03,1.31,-2.21
17:05:59,194.02,1.30,-2.24
17:06:00,194.02,1.32,-2.22
17:06:01,194.02,1.32,-2.19
17:06:02,194.02,1.30,-2.23
17:06:03,194.02,1.28,-2.23
17:06:04,194.02,1.28,-2.24
17:06:05,194.03,1.31,-2.22
17:06:06,194.03,1.31,-2.21
17:06:07,194.03,1.31,-2.22
17:06:08,194.03,1.32,-2.20
17:06:09,194.03,1.32,-2.19
17:06:10,194.03,1.31,-2.22
17:06:11,194.02,1.30,-2.23
17:06:12,194.02,1.31,-2.23
17:06:13,194.02,1.31,-2.23
17:06:14,194.02,1.31,-2.25
17:06:15,194.03,1.32,-2.23
17:06:16,194.02,1.30,-2.24
17:06:17,194.03,1.30,-2.24
17:06:18,194.03,1.31,-2.24
17:06:19,194.03,1.30,-2.25
17:06:20,194.03,1.31,-2.25
17:06:21,194.03,1.33,-2.22
17:06:22,194.03,1.33,-2.22
17:06:23,194.03,1.33,-2.23
17:06:24,194.03,1.33,-2.25
17:06:25,194.03,1.31,-2.24
17:06:26,194.03,1.30,-2.25
17:06:27,194.03,1.33,-2.24
17:06:28,194.03,1.31,-2.24
17:06:29,194.03,1.32,-2.24
17:06:30,194.03,1.33,-2.21
17:06:31,194.03,1.33,-2.22
17:06:32,194.02,1.32,-2.24
17:06:33,194.03,1.31,-2.24
17:06:34,194.03,1.31,-2.24
17:06:35,194.02,1.30,-2.23
17:06:36,194.03,1.31,-2.25
17:06:37,194.03,1.31,-2.24
17:06:38,194.03,1.32,-2.23
17:06:39,194.03,1.32,-2.21
17:06:40,194.03,1.32,-2.21
17:06:41,194.03,1.33,-2.23
17:06:42,194.02,1.31,-2.24
17:06:43,194.03,1.31,-2.22
17:06:44,194.03,1.30,-2.25
17:06:45,194.03,1.30,-2.26
17:06:46,194.03,1.31,-2.25
17:06:47,194.03,1.29,-2.26
17:06:48,194.03,1.31,-2.24
17:06:49,194.03,1.29,-2.23
17:06:50,194.03,1.30,-2.24
17:06:51,194.03,1.32,-2.23
17:06:52,194.02,1.28,-2.25
17:06:53,194.03,1.28,-2.28
17:06:54,194.03,1.30,-2.25
17:06:55,194.03,1.29,-2.26
17:06:56,194.03,1.30,-2.25
17:06:57,194.02,1.30,-2.24
17:06:58,194.03,1.30,-2.25
17:06:59,194.02,1.28,-2.26
17:07:00,194.02,1.28,-2.26
17:07:01,194.02,1.29,-2.26
17:07:02,194.03,1.29,-2.26
17:07:03,194.02,1.29,-2.26
17:07:04,194.02,1.30,-2.27
17:07:05,194.02,1.29,-2.28
17:07:06,194.02,1.29,-2.27
17:07:07,194.03,1.30,-2.26
17:07:08,194.02,1.30,-2.24
17:07:09,194.02,1.29,-2.25
17:07:10,194.02,1.29,-2.27
17:07:11,194.02,1.30,-2.23
17:07:12,194.03,1.28,-2.27
17:07:13,194.03,1.28,-2.27
17:07:14,194.02,1.29,-2.26
17:07:15,194.02,1.29,-2.26
17:07:16,194.03,1.28,-2.27
17:07:17,194.02,1.29,-2.27
17:07:18,194.02,1.29,-2.27
17:07:19,194.03,1.30,-2.25
17:07:20,194.03,1.29,-2.26
17:07:21,194.03,1.29,-2.26
17:07:22,194.02,1.30,-2.26
17:07:23,194.02,1.27,-2.25
17:07:24,194.02,1.30,-2.25
17:07:25,194.02,1.29,-2.27
17:07:26,194.02,1.29,-2.26
17:07:27,194.01,1.26,-2.27
17:07:28,194.02,1.32,-2.25
17:07:29,194.03,1.29,-2.26
17:07:30,194.02,1.29,-2.28
17:07:31,194.03,1.27,-2.28
17:07:32,194.03,1.28,-2.28
17:07:33,194.03,1.29,-2.27
17:07:34,194.03,1.27,-2.29
17:07:35,194.02,1.26,-2.28
17:07:36,194.02,1.27,-2.27
17:07:37,194.02,1.28,-2.27
17:07:38,194.02,1.28,-2.27
17:07:39,194.03,1.30,-2.27
17:07:40,194.02,1.27,-2.28
17:07:41,194.03,1.28,-2.29
17:07:42,194.02,1.27,-2.27
17:07:43,194.02,1.28,-2.28
17:07:44,194.03,1.28,-2.28
17:07:45,194.03,1.29,-2.28
17:07:46,194.01,1.27,-2.28
17:07:47,194.03,1.29,-2.29
17:07:48,194.03,1.27,-2.27
17:07:49,194.02,1.27,-2.28
17:07:50,194.02,1.26,-2.31
17:07:51,194.02,1.29,-2.28
17:07:52,194.02,1.27,-2.30
17:07:53,194.02,1.29,-2.29
17:07:54,194.02,1.28,-2.31
17:07:55,194.02,1.26,-2.29
17:07:56,194.02,1.28,-2.31
17:07:57,194.03,1.28,-2.31
17:07:58,194.03,1.28,-2.30
17:07:59,194.02,1.27,-2.29
17:08:00,194.03,1.29,-2.28
17:08:01,194.02,1.27,-2.29
17:08:02,194.03,1.30,-2.29
17:08:03,194.03,1.29,-2.27
17:08:04,194.02,1.27,-2.27
17:08:05,194.02,1.28,-2.29
17:08:06,194.03,1.28,-2.28
17:08:07,194.03,1.27,-2.30
17:08:08,194.03,1.29,-2.26
17:08:09,194.02,1.27,-2.30
17:08:10,194.02,1.28,-2.28
17:08:11,194.02,1.27,-2.29
17:08:12,194.02,1.25,-2.31
17:08:13,194.02,1.27,-2.27
17:08:14,194.02,1.26,-2.31
17:08:15,194.02,1.29,-2.29
17:08:16,194.02,1.27,-2.31
17:08:17,194.02,1.27,-2.30
17:08:18,194.01,1.26,-2.30
17:08:19,194.02,1.27,-2.28
17:08:20,194.02,1.27,-2.29
17:08:21,194.03,1.29,-2.28
17:08:22,194.02,1.27,-2.30
17:08:23,194.02,1.27,-2.29
17:08:24,194.02,1.26,-2.30
17:08:25,194.02,1.27,-2.30
17:08:26,194.02,1.29,-2.28
17:08:27,194.02,1.28,-2.27
17:08:28,194.02,1.26,-2.27
17:08:29,194.01,1.25,-2.28
17:08:30,194.02,1.25,-2.30
17:08:31,194.01,1.25,-2.30
17:08:32,194.01,1.26,-2.29
17:08:33,194.02,1.27,-2.27
17:08:34,194.01,1.25,-2.28
17:08:35,194.02,1.27,-2.26
17:08:36,194.02,1.27,-2.27
17:08:37,194.01,1.26,-2.26
17:08:38,194.01,1.26,-2.26
17:08:39,194.02,1.27,-2.28
17:08:40,194.02,1.26,-2.28
17:08:41,194.02,1.26,-2.28
17:08:42,194.02,1.26,-2.28
17:08:43,194.02,1.26,-2.28
17:08:44,194.02,1.28,-2.27
17:08:45,194.02,1.29,-2.25
17:08:46,194.02,1.28,-2.25
17:08:47,194.01,1.28,-2.25
17:08:48,194.02,1.28,-2.25
17:08:49,194.02,1.28,-2.27
17:08:50,194.02,1.28,-2.26
17:08:51,194.01,1.27,-2.26
17:08:52,194.02,1.28,-2.26
17:08:53,194.02,1.29,-2.26
17:08:54,194.02,1.28,-2.26
17:08:55,194.02,1.29,-2.25
17:08:56,194.02,1.28,-2.25
17:08:57,194.02,1.27,-2.27
17:08:58,194.02,1.28,-2.26
17:08:59,194.02,1.27,-2.27
17:09:00,194.02,1.29,-2.25
17:09:01,194.02,1.30,-2.26
17:09:02,194.02,1.28,-2.28
17:09:03,194.02,1.30,-2.26
17:09:04,194.02,1.28,-2.26
17:09:05,194.02,1.32,-2.24
17:09:06,194.02,1.31,-2.24
17:09:07,194.02,1.30,-2.24
17:09:08,194.02,1.29,-2.25
17:09:09,194.02,1.31,-2.26
17:09:10,194.02,1.30,-2.26
17:09:11,194.02,1.31,-2.26
17:09:12,194.01,1.30,-2.25
17:09:13,194.02,1.31,-2.24
17:09:14,194.02,1.30,-2.26
17:09:15,194.02,1.29,-2.26
17:09:16,194.01,1.29,-2.26
17:09:17,194.02,1.30,-2.26
17:09:18,194.02,1.31,-2.25
17:09:19,194.01,1.29,-2.26
17:09:20,194.01,1.28,-2.28
17:09:21,194.02,1.32,-2.25
17:09:22,194.02,1.31,-2.24
17:09:23,194.01,1.28,-2.26
17:09:24,194.02,1.31,-2.24
17:09:25,194.02,1.29,-2.26
17:09:26,194.02,1.28,-2.26
17:09:27,194.02,1.30,-2.26
17:09:28,194.02,1.30,-2.25
17:09:29,194.02,1.29,-2.27
17:09:30,194.02,1.31,-2.26
17:09:31,194.02,1.29,-2.27
17:09:32,194.02,1.28,-2.27
17:09:33,194.02,1.29,-2.26
17:09:34,194.02,1.29,-2.25
17:09:35,194.02,1.28,-2.26
17:09:36,194.02,1.30,-2.26
17:09:37,194.02,1.31,-2.23
17:09:38,194.02,1.27,-2.28
17:09:39,194.03,1.28,-2.26
17:09:40,194.02,1.29,-2.24
17:09:41,194.02,1.29,-2.25
17:09:42,194.03,1.31,-2.24
17:09:43,194.03,1.31,-2.24
17:09:44,194.02,1.27,-2.27
17:09:45,194.02,1.29,-2.25
17:09:46,194.03,1.30,-2.26
17:09:47,194.02,1.28,-2.27
17:09:48,194.02,1.28,-2.27
17:09:49,194.03,1.29,-2.24
17:09:50,194.03,1.28,-2.24
17:09:51,194.03,1.29,-2.26
17:09:52,194.03,1.29,-2.25
17:09:53,194.03,1.31,-2.24
17:09:54,194.03,1.27,-2.26
17:09:55,194.03,1.28,-2.24
17:09:56,194.03,1.29,-2.24
17:09:57,194.03,1.30,-2.24
17:09:58,194.03,1.30,-2.24
17:09:59,194.02,1.28,-2.25
17:10:00,194.02,1.28,-2.24
17:10:01,194.03,1.32,-2.22
17:10:02,194.03,1.30,-2.24
17:10:03,194.02,1.28,-2.25
17:10:04,194.02,1.30,-2.24
17:10:05,194.02,1.33,-2.23
17:10:06,194.02,1.29,-2.25
17:10:07,194.02,1.31,-2.24
17:10:08,194.02,1.31,-2.24
17:10:09,194.02,1.29,-2.26
17:10:10,194.02,1.29,-2.24
17:10:11,194.02,1.29,-2.25
17:10:12,194.02,1.28,-2.27
17:10:13,194.02,1.29,-2.25
17:10:14,194.02,1.30,-2.24
17:10:15,194.02,1.29,-2.25
17:10:16,194.02,1.30,-2.24
17:10:17,194.02,1.28,-2.26
17:10:18,194.02,1.28,-2.26
17:10:19,194.02,1.29,-2.24
17:10:20,194.02,1.30,-2.27
17:10:21,194.02,1.27,-2.25
17:10:22,194.02,1.29,-2.24
17:10:23,194.03,1.30,-2.24
17:10:24,194.02,1.28,-2.25
17:10:25,194.02,1.29,-2.28
17:10:26,194.02,1.30,-2.26
17:10:27,194.02,1.29,-2.26
17:10:28,194.02,1.30,-2.25
17:10:29,194.03,1.30,-2.26
17:10:30,194.02,1.27,-2.27
17:10:31,194.02,1.28,-2.27
17:10:32,194.03,1.29,-2.26
17:10:33,194.02,1.30,-2.26
17:10:34,194.03,1.28,-2.27
17:10:35,194.02,1.28,-2.27
17:10:36,194.03,1.30,-2.25
17:10:37,194.03,1.32,-2.23
17:10:38,194.03,1.29,-2.26
17:10:39,194.03,1.29,-2.26
17:10:40,194.03,1.29,-2.25
17:10:41,194.02,1.29,-2.23
17:10:42,194.02,1.29,-2.25
17:10:43,194.03,1.29,-2.25
17:10:44,194.02,1.30,-2.26
17:10:45,194.02,1.32,-2.23
17:10:46,194.02,1.29,-2.26
17:10:47,194.03,1.30,-2.24
17:10:48,194.02,1.28,-2.27
17:10:49,194.02,1.31,-2.26
17:10:50,194.03,1.30,-2.25
17:10:51,194.02,1.32,-2.24
17:10:52,194.03,1.30,-2.24
17:10:53,194.02,1.28,-2.24
17:10:54,194.02,1.29,-2.25
17:10:55,194.02,1.29,-2.25
17:10:56,194.02,1.29,-2.25
17:10:57,194.02,1.28,-2.25
17:10:58,194.02,1.29,-2.26
17:10:59,194.02,1.29,-2.27
17:11:00,194.02,1.29,-2.25
17:11:01,194.02,1.31,-2.26
17:11:02,194.02,1.28,-2.26
17:11:03,194.02,1.29,-2.27
17:11:04,194.02,1.29,-2.25
17:11:05,194.02,1.30,-2.26
17:11:06,194.02,1.31,-2.26
17:11:07,194.02,1.28,-2.27
17:11:08,194.02,1.30,-2.28
17:11:09,194.02,1.31,-2.25
17:11:10,194.02,1.31,-2.26
17:11:11,194.03,1.30,-2.26
17:11:12,194.03,1.30,-2.23
17:11:13,194.02,1.29,-2.25
17:11:14,194.03,1.30,-2.24
17:11:15,194.02,1.29,-2.25
17:11:16,194.02,1.29,-2.22
17:11:17,194.03,1.32,-2.22
17:11:18,194.02,1.30,-2.26
17:11:19,194.02,1.28,-2.27
17:11:20,194.02,1.31,-2.24
17:11:21,194.02,1.30,-2.26
17:11:22,194.03,1.30,-2.27
17:11:23,194.02,1.29,-2.27
17:11:24,194.02,1.30,-2.24
17:11:25,194.02,1.27,-2.27
17:11:26,194.02,1.28,-2.26
